,code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
566,601127,小康股份,0.0,18.71,0.0,0.0,0.0,18.71,0.0,0.0,0.0,23.099,3.775,1701113.2,336780.0
567,601126,四方股份,0.0,6.55,0.0,0.0,0.0,6.55,0.0,0.0,0.0,22.586,1.355,532627.66,532627.66
568,601118,海南橡胶,0.0,6.22,0.0,0.0,0.0,6.22,0.0,0.0,0.0,-92.56,2.855,2661804.089734,2445188.7352
569,601117,中国化学,0.0,8.04,0.0,0.0,0.0,8.04,0.0,0.0,0.0,25.125,1.379,3966132.0,3966132.0
570,601116,三江购物,0.0,19.54,0.0,0.0,0.0,19.54,0.0,0.0,0.0,73.847,4.791,802622.6952,802622.6952
571,601113,华鼎股份,0.0,14.34,0.0,0.0,0.0,14.34,0.0,0.0,0.0,130.364,4.214,1597230.007338,917760.0
572,601111,中国国航,0.0,11.41,0.0,0.0,0.0,11.41,0.0,0.0,0.0,21.13,1.8780000000000001,16572814.126085,10780913.076423
573,601108,财通证券,0.0,13.93,0.0,0.0,0.0,13.93,0.0,0.0,0.0,30.956,2.447,4999477.0,500087.0
574,601107,四川成渝,0.0,3.97,0.0,0.0,0.0,3.97,0.0,0.0,0.0,13.666,0.849,1214049.82,858607.78
575,601106,中国一重,0.0,3.62,0.0,0.0,0.0,3.62,0.0,0.0,0.0,282.813,2.286,2482517.419574,2366756.0
576,601101,昊华能源,0.0,7.19,0.0,0.0,0.0,7.19,0.0,0.0,0.0,13.827,1.111,862798.757568,862798.757568
577,601100,恒立液压,0.0,32.1,0.0,0.0,0.0,32.1,0.0,0.0,0.0,52.623,5.052,2022300.0,2022300.0
578,601099,太平洋,0.0,2.83,0.0,0.0,0.0,2.83,0.0,0.0,0.0,166.471,1.635,1929017.53271,1833505.03271
579,601098,中南传媒,0.0,13.38,0.0,0.0,0.0,13.38,0.0,0.0,0.0,15.929,1.77,2403048.0,2403048.0
580,601088,中国神华,0.0,22.07,0.0,0.0,0.0,22.07,0.0,0.0,0.0,9.748,1.399,43896392.344185,36395720.766685
581,601086,国芳集团,0.0,9.59,0.0,0.0,0.0,9.59,0.0,0.0,0.0,43.591,3.58,638694.0,153440.0
582,601069,西部黄金,0.0,18.75,0.0,0.0,0.0,18.75,0.0,0.0,0.0,546.647,7.171,1192500.0,1192500.0
583,601058,赛轮金宇,0.0,3.08,0.0,0.0,0.0,3.08,0.0,0.0,0.0,22.0,1.393,832049.902684,706532.661912
584,601038,一拖股份,0.0,6.49,0.0,0.0,0.0,6.49,0.0,0.0,0.0,113.462,1.322,639816.65,385447.59
585,601028,玉龙股份,0.0,6.89,0.0,0.0,0.0,6.89,0.0,0.0,0.0,67.682,2.659,539504.74864,539504.74864
586,601021,春秋航空,0.0,35.54,0.0,0.0,0.0,35.54,0.0,0.0,0.0,22.494,2.6470000000000002,3258654.472002,2843715.33
587,601020,华钰矿业,0.0,17.08,0.0,0.0,0.0,17.08,0.0,0.0,0.0,29.448,4.86,898265.0404,482760.4782
588,601019,山东出版,0.0,10.14,0.0,0.0,0.0,10.14,0.0,0.0,0.0,13.703,2.3810000000000002,2116116.6,270636.6
589,601018,宁波港,0.0,5.15,0.0,0.0,0.0,5.15,0.0,0.0,0.0,25.75,1.826,6784016.621635,6592000.0
590,601016,节能风电,0.0,3.27,0.0,0.0,0.0,3.27,0.0,0.0,0.0,34.063,1.9849999999999999,1358868.12,1358868.12
591,601015,陕西黑猫,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,33.32,1.909,1044318.94693,774690.0
592,601012,隆基股份,0.0,37.49,0.0,0.0,0.0,37.49,0.0,0.0,0.0,20.713,5.295,7475707.077615,7406499.975265
593,601011,宝泰隆,0.0,7.28,0.0,0.0,0.0,7.28,0.0,0.0,0.0,66.182,2.029,1172917.634616,995540.0
594,601010,文峰股份,0.0,3.67,0.0,0.0,0.0,3.67,0.0,0.0,0.0,22.938,1.526,678216.0,678216.0
595,601009,南京银行,0.0,8.7,0.0,0.0,0.0,8.7,0.0,0.0,0.0,7.982,1.203,7379520.89388,7020467.79357
596,601008,连云港,0.0,4.34,0.0,0.0,0.0,4.34,0.0,0.0,0.0,482.222,1.373,440603.353834,440603.353834
597,601007,金陵饭店,0.0,10.23,0.0,0.0,0.0,10.23,0.0,0.0,0.0,29.652,2.07,306900.0,306900.0
598,601006,大秦铁路,0.0,8.7,0.0,0.0,0.0,8.7,0.0,0.0,0.0,9.667,1.249,12934108.59717,12934108.59717
599,601005,重庆钢铁,0.0,2.16,0.0,0.0,0.0,2.16,0.0,0.0,0.0,54.0,1.1280000000000001,1926418.089672,1810182.614472
600,601003,XD柳钢股,0.0,6.81,0.0,0.0,0.0,6.81,0.0,0.0,0.0,6.596,2.117,1745262.1692,1745262.1692
601,601002,晋亿实业,0.0,7.97,0.0,0.0,0.0,7.97,0.0,0.0,0.0,41.947,2.536,631773.93,631773.93
602,601001,大同煤业,0.0,5.69,0.0,0.0,0.0,5.69,0.0,0.0,0.0,15.806000000000001,1.6560000000000001,952335.3,952335.3
603,601000,唐山港,0.0,3.48,0.0,0.0,0.0,3.48,0.0,0.0,0.0,10.875,1.065,2062223.157672,1925536.32006
604,600999,招商证券,0.0,17.04,0.0,0.0,0.0,17.04,0.0,0.0,0.0,21.979,1.754,11415793.496616,8355903.959928
605,600998,九州通,0.0,18.43,0.0,0.0,0.0,18.43,0.0,0.0,0.0,21.184,2.41,3460532.15337,3059451.21352
606,600997,开滦股份,0.0,5.86,0.0,0.0,0.0,5.86,0.0,0.0,0.0,17.758,0.972,930450.712686,723499.04
607,600996,贵广网络,0.0,9.19,0.0,0.0,0.0,9.19,0.0,0.0,0.0,21.881,2.25,958120.397279,273850.335133
608,600995,文山电力,0.0,8.51,0.0,0.0,0.0,8.51,0.0,0.0,0.0,25.788,2.156,407225.9664,407225.9664
609,600993,马应龙,0.0,19.93,0.0,0.0,0.0,19.93,0.0,0.0,0.0,26.932,3.802,859090.404763,857460.858208
610,600992,贵绳股份,0.0,9.5,0.0,0.0,0.0,9.5,0.0,0.0,0.0,104.972,1.6880000000000002,232835.5,232835.5
611,600990,四创电子,0.0,54.78,0.0,0.0,0.0,54.78,0.0,0.0,0.0,42.797,4.167,871983.16458,748853.77512
612,600988,赤峰黄金,0.0,5.72,0.0,0.0,0.0,5.72,0.0,0.0,0.0,30.105,2.931,815890.215712,815890.215712
613,600987,航民股份,0.0,11.29,0.0,0.0,0.0,11.29,0.0,0.0,0.0,12.544,1.966,717264.99,717264.99
614,600986,科达股份,0.0,11.92,0.0,0.0,0.0,11.92,0.0,0.0,0.0,23.84,1.857,1138879.632136,654465.207656
615,600985,雷鸣科化,0.0,13.39,0.0,0.0,0.0,13.39,0.0,0.0,0.0,32.659,2.2880000000000003,401909.32587,351962.502216
616,600984,建设机械,0.0,6.74,0.0,0.0,0.0,6.74,0.0,0.0,0.0,188.268,1.337,429179.072822,341562.207596
617,600983,惠而浦,0.0,6.23,0.0,0.0,0.0,6.23,0.0,0.0,0.0,-47.923,1.209,477491.497,331934.4
618,600982,宁波热电,0.0,3.77,0.0,0.0,0.0,3.77,0.0,0.0,0.0,29.339,1.114,281592.61,281592.61
619,600981,汇鸿集团,0.0,5.25,0.0,0.0,0.0,5.25,0.0,0.0,0.0,15.909,1.6179999999999999,1177277.4258,126973.680225
620,600980,北矿科技,0.0,15.03,0.0,0.0,0.0,15.03,0.0,0.0,0.0,52.811,4.029,228771.44964,215418.869784
621,600979,广安爱众,0.0,4.7,0.0,0.0,0.0,4.7,0.0,0.0,0.0,16.003,1.254,445509.30862,337409.30862
622,600978,宜华生活,0.0,8.04,0.0,0.0,0.0,8.04,0.0,0.0,0.0,15.765,1.471,1192227.483216,1192227.483216
623,600977,中国电影,0.0,17.37,0.0,0.0,0.0,17.37,0.0,0.0,0.0,33.598,3.039,3242979.0,981405.0
624,600976,健民集团,0.0,26.93,0.0,0.0,0.0,26.93,0.0,0.0,0.0,45.644,3.693,413102.4298,412833.1298
625,600975,新五丰,0.0,4.97,0.0,0.0,0.0,4.97,0.0,0.0,0.0,71.0,2.706,324379.765248,324379.765248
626,600973,宝胜股份,0.0,4.69,0.0,0.0,0.0,4.69,0.0,0.0,0.0,66.056,1.616,573170.770473,419774.354223
627,600971,恒源煤电,0.0,7.72,0.0,0.0,0.0,7.72,0.0,0.0,0.0,7.018,1.076,772003.14204,772003.14204
628,600970,中材国际,0.0,8.34,0.0,0.0,0.0,8.34,0.0,0.0,0.0,14.893,1.889,1463051.111952,1403797.729638
629,600969,郴电国际,0.0,10.74,0.0,0.0,0.0,10.74,0.0,0.0,0.0,94.046,0.8270000000000001,283881.585276,283881.585276
630,600967,内蒙一机,0.0,13.08,0.0,0.0,0.0,13.08,0.0,0.0,0.0,42.194,2.807,2210038.416636,1256331.641676
631,600966,博汇纸业,0.0,5.22,0.0,0.0,0.0,5.22,0.0,0.0,0.0,8.151,1.349,697832.718336,697832.718336
632,600965,福成股份,0.0,10.37,0.0,0.0,0.0,10.37,0.0,0.0,0.0,54.579,4.492,848992.890335,547539.402397
633,600963,岳阳林纸,0.0,6.26,0.0,0.0,0.0,6.26,0.0,0.0,0.0,22.357,1.093,874980.950648,653017.626648
634,600962,国投中鲁,0.0,11.57,0.0,0.0,0.0,11.57,0.0,0.0,0.0,364.984,3.6710000000000003,303376.97,293901.14
635,600961,株冶集团,0.0,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,69.909,23.596,405615.135866,405615.135866
636,600960,渤海活塞,0.0,6.19,0.0,0.0,0.0,6.19,0.0,0.0,0.0,24.691,1.296,588369.105642,420999.579878
637,600959,江苏有线,0.0,6.28,0.0,0.0,0.0,6.28,0.0,0.0,0.0,31.4,1.808,2439484.713772,2439484.713772
638,600958,东方证券,0.0,11.94,0.0,0.0,0.0,11.94,0.0,0.0,0.0,20.947,1.5939999999999999,8350425.028782,6194916.181134
639,600939,重庆建工,0.0,6.23,0.0,0.0,0.0,6.23,0.0,0.0,0.0,31.15,1.826,1130433.5,255165.588832
640,600936,广西广电,0.0,5.79,0.0,0.0,0.0,5.79,0.0,0.0,0.0,48.25,2.615,967524.192381,692474.344017
641,600933,爱柯迪,0.0,14.32,0.0,0.0,0.0,14.32,0.0,0.0,0.0,22.031,3.327,1210670.08,197959.68
642,600929,湖南盐业,0.0,22.28,0.0,0.0,0.0,22.28,0.0,0.0,0.0,107.27,8.716,2044749.557744,334200.0
643,600926,杭州银行,0.0,11.89,0.0,0.0,0.0,11.89,0.0,0.0,0.0,9.589,0.997,4357005.93832,1752806.022072
644,600919,江苏银行,0.0,7.42,0.0,0.0,0.0,7.42,0.0,0.0,0.0,7.204,0.905,8565981.9,4420827.584236
645,600917,重庆燃气,0.0,8.21,0.0,0.0,0.0,8.21,0.0,0.0,0.0,35.696,3.277,1277476.0,1277476.0
646,600909,华安证券,0.0,6.83,0.0,0.0,0.0,6.83,0.0,0.0,0.0,37.944,1.995,2473143.0,1845466.0
647,600908,无锡银行,0.0,6.95,0.0,0.0,0.0,6.95,0.0,0.0,0.0,12.87,1.344,1284439.79573,559009.77951
648,600903,贵州燃气,0.0,28.49,0.0,0.0,0.0,28.49,0.0,0.0,0.0,142.45,9.52,2316206.529945,347430.980204
649,600901,江苏租赁,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,23.256,2.857,2986649.968,639999.7
650,600900,长江电力,0.0,16.66,0.0,0.0,0.0,16.66,0.0,0.0,0.0,16.464,2.66,36652000.0,19168898.50568
651,600898,国美通讯,0.0,12.64,0.0,0.0,0.0,12.64,0.0,0.0,0.0,256.389,6.955,319190.10848,319190.10848
652,600897,厦门空港,0.0,21.38,0.0,0.0,0.0,21.38,0.0,0.0,0.0,15.499,1.8090000000000002,636717.78,636717.78
653,600896,*ST海投,0.0,5.12,0.0,0.0,0.0,5.12,0.0,0.0,0.0,-6.4,2.67,444978.7264,295489.675776
654,600895,张江高科,0.0,13.54,0.0,0.0,0.0,13.54,0.0,0.0,0.0,45.133,2.424,2096925.6507,2096925.6507
655,600894,广日股份,0.0,7.71,0.0,0.0,0.0,7.71,0.0,0.0,0.0,16.641,0.969,663019.056045,663019.056045
656,600893,航发动力,0.0,25.87,0.0,0.0,0.0,25.87,0.0,0.0,0.0,55.043,2.261,5820347.59215,5038768.58485
657,600892,大晟文化,0.0,10.66,0.0,0.0,0.0,10.66,0.0,0.0,0.0,19.741,3.017,596388.824408,268202.969112
658,600891,秋林集团,0.0,6.26,0.0,0.0,0.0,6.26,0.0,0.0,0.0,24.077,1.263,386608.712678,240418.461926
659,600890,中房股份,0.0,10.74,0.0,0.0,0.0,10.74,0.0,0.0,0.0,772.662,21.829,622055.34945,622055.34945
660,600889,南京化纤,0.0,7.89,0.0,0.0,0.0,7.89,0.0,0.0,0.0,-7.994,2.164,289047.00189,242277.664287
661,600888,新疆众和,0.0,6.71,0.0,0.0,0.0,6.71,0.0,0.0,0.0,46.372,1.6139999999999999,559341.328414,559341.328414
662,600887,伊利股份,0.0,27.29,0.0,0.0,0.0,27.29,0.0,0.0,0.0,27.566,6.104,16588206.327232,16465064.443098
663,600886,国投电力,0.0,7.47,0.0,0.0,0.0,7.47,0.0,0.0,0.0,15.683,1.6059999999999999,5069159.440209,5069159.440209
664,600885,宏发股份,0.0,43.13,0.0,0.0,0.0,43.13,0.0,0.0,0.0,33.434,5.585,2294397.552081,2294397.552081
665,600884,杉杉股份,0.0,23.45,0.0,0.0,0.0,23.45,0.0,0.0,0.0,29.386,2.33,2632883.89217,1926925.17843
666,600883,博闻科技,0.0,8.23,0.0,0.0,0.0,8.23,0.0,0.0,0.0,71.194,2.924,194300.424,194300.424
667,600882,广泽股份,0.0,8.16,0.0,0.0,0.0,8.16,0.0,0.0,0.0,777.143,2.884,335048.00472,325778.24472
668,600881,亚泰集团,0.0,4.47,0.0,0.0,0.0,4.47,0.0,0.0,0.0,16.556,0.985,1452264.373836,1162175.744439
669,600880,博瑞传播,0.0,4.73,0.0,0.0,0.0,4.73,0.0,0.0,0.0,157.667,1.416,517146.079516,346881.699395
670,600879,航天电子,0.0,8.04,0.0,0.0,0.0,8.04,0.0,0.0,0.0,41.231,1.9,2186294.112336,1940319.366984
671,600877,ST嘉陵,0.0,5.77,0.0,0.0,0.0,5.77,0.0,0.0,0.0,13.149,-35.508,396561.73708,396561.73708
672,600876,洛阳玻璃,0.0,17.58,0.0,0.0,0.0,17.58,0.0,0.0,0.0,450.769,17.387,984123.813378,460186.16625
673,600875,东方电气,0.0,9.18,0.0,0.0,0.0,9.18,0.0,0.0,0.0,31.655,0.97,2145274.537824,1833154.537824
674,600874,创业环保,0.0,12.82,0.0,0.0,0.0,12.82,0.0,0.0,0.0,35.611,3.39,1829706.84726,1393826.84726
675,600873,梅花生物,0.0,4.98,0.0,0.0,0.0,4.98,0.0,0.0,0.0,13.105,1.655,1547896.848294,1547896.848294
676,600872,中炬高新,0.0,26.65,0.0,0.0,0.0,26.65,0.0,0.0,0.0,46.837,6.413,2123038.12201,2123038.12201
677,600871,*ST油服,0.0,2.18,0.0,0.0,0.0,2.18,0.0,0.0,0.0,-2.914,7.311,4138586.127194,2625300.09691
678,600870,*ST厦华,0.0,5.05,0.0,0.0,0.0,5.05,0.0,0.0,0.0,-214.894,3607.143,264215.830825,264215.830825
679,600869,智慧能源,0.0,5.29,0.0,0.0,0.0,5.29,0.0,0.0,0.0,230.0,2.227,1174037.602634,1152263.460084
680,600868,梅雁吉祥,0.0,4.2,0.0,0.0,0.0,4.2,0.0,0.0,0.0,68.515,3.458,797222.44518,797222.44518
681,600867,通化东宝,0.0,29.87,0.0,0.0,0.0,29.87,0.0,0.0,0.0,60.959,10.645,5111642.558877,4911894.7867
682,600866,星湖科技,0.0,4.12,0.0,0.0,0.0,4.12,0.0,0.0,0.0,-16.803,2.884,265902.10758,265902.10758
683,600865,百大集团,0.0,7.39,0.0,0.0,0.0,7.39,0.0,0.0,0.0,56.846,1.619,278041.593524,278041.593524
684,600864,哈投股份,0.0,5.77,0.0,0.0,0.0,5.77,0.0,0.0,0.0,33.941,0.907,1216612.440674,910689.112681
685,600863,内蒙华电,0.0,2.66,0.0,0.0,0.0,2.66,0.0,0.0,0.0,29.556,1.51,1544860.17,1544860.17
686,600862,中航高科,0.0,8.08,0.0,0.0,0.0,8.08,0.0,0.0,0.0,134.667,3.18,1125583.678456,638888.530616
687,600861,北京城乡,0.0,8.74,0.0,0.0,0.0,8.74,0.0,0.0,0.0,32.673,1.177,276887.525426,276887.525426
688,600860,京城股份,0.0,6.1,0.0,0.0,0.0,6.1,0.0,0.0,0.0,122.0,4.542,257420.0,196420.0
689,600859,王府井,0.0,24.12,0.0,0.0,0.0,24.12,0.0,0.0,0.0,20.58,1.7850000000000001,1872315.8442,736162.156692
690,600858,银座股份,0.0,7.4,0.0,0.0,0.0,7.4,0.0,0.0,0.0,78.307,1.248,384849.27586,382985.54146
691,600857,宁波中百,0.0,11.68,0.0,0.0,0.0,11.68,0.0,0.0,0.0,-5.725,14.777,262005.665392,262005.665392
692,600856,中天能源,0.0,13.04,0.0,0.0,0.0,13.04,0.0,0.0,0.0,30.326,3.589,1782117.310216,1479167.8196
693,600855,航天长峰,0.0,13.16,0.0,0.0,0.0,13.16,0.0,0.0,0.0,423.151,5.122,463273.153952,434430.5833
694,600854,春兰股份,0.0,4.81,0.0,0.0,0.0,4.81,0.0,0.0,0.0,141.471,1.263,249859.556778,249859.556778
695,600853,龙建股份,0.0,4.61,0.0,0.0,0.0,4.61,0.0,0.0,0.0,17.765,2.119,296961.290338,247468.330338
696,600851,海欣股份,0.0,10.2,0.0,0.0,0.0,10.2,0.0,0.0,0.0,116.972,3.346,1231197.82584,752970.2322
697,600850,华东电脑,0.0,19.21,0.0,0.0,0.0,19.21,0.0,0.0,0.0,28.007,3.722,811993.431653,811993.431653
698,600848,上海临港,0.0,23.93,0.0,0.0,0.0,23.93,0.0,0.0,0.0,64.676,4.076,2679966.829861,956131.45371
699,600847,万里股份,0.0,12.42,0.0,0.0,0.0,12.42,0.0,0.0,0.0,124.2,2.778,190382.9508,190382.9508
700,600846,同济科技,0.0,9.14,0.0,0.0,0.0,9.14,0.0,0.0,0.0,22.386,2.662,571032.025624,571032.025624
701,600845,宝信软件,0.0,28.9,0.0,0.0,0.0,28.9,0.0,0.0,0.0,53.223,4.941,2286045.40708,1514163.2777
702,600844,丹化科技,0.0,5.89,0.0,0.0,0.0,5.89,0.0,0.0,0.0,22.498,2.813,598732.77736,484588.343426
703,600843,上工申贝,0.0,10.71,0.0,0.0,0.0,10.71,0.0,0.0,0.0,29.75,2.697,587539.4616,326275.70535
704,600841,上柴股份,0.0,12.21,0.0,0.0,0.0,12.21,0.0,0.0,0.0,87.214,2.883,1058228.28243,637230.77913
705,600839,四川长虹,0.0,3.13,0.0,0.0,0.0,3.13,0.0,0.0,0.0,40.544,1.112,1444884.441486,1444272.94215
706,600838,上海九百,0.0,8.73,0.0,0.0,0.0,8.73,0.0,0.0,0.0,35.956,2.805,349969.969413,349969.969413
707,600837,海通证券,0.0,11.55,0.0,0.0,0.0,11.55,0.0,0.0,0.0,15.4,1.115,13284463.5,9346411.5129
708,600836,界龙实业,0.0,4.9,0.0,0.0,0.0,4.9,0.0,0.0,0.0,100.0,3.6109999999999998,324749.00528,319981.80606
709,600835,上海机电,0.0,21.49,0.0,0.0,0.0,21.49,0.0,0.0,0.0,15.801,2.122,2197866.772892,1733177.7407
710,600834,申通地铁,0.0,8.52,0.0,0.0,0.0,8.52,0.0,0.0,0.0,78.743,2.737,406729.38306,406729.38306
711,600833,第一医药,0.0,13.6,0.0,0.0,0.0,13.6,0.0,0.0,0.0,71.579,4.384,303397.43192,303397.43192
712,600831,广电网络,0.0,8.17,0.0,0.0,0.0,8.17,0.0,0.0,0.0,28.066,1.6480000000000001,494258.601913,460329.284729
713,600830,香溢融通,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,36.842,1.502,318025.9229,318025.9229
714,600829,人民同泰,0.0,10.4,0.0,0.0,0.0,10.4,0.0,0.0,0.0,23.723,3.5869999999999997,603084.14088,603084.14088
715,600828,茂业商业,0.0,6.3,0.0,0.0,0.0,6.3,0.0,0.0,0.0,10.547,2.088,1091149.00398,408902.53131
716,600827,百联股份,0.0,11.45,0.0,0.0,0.0,11.45,0.0,0.0,0.0,24.362,1.227,2042872.493965,1766480.300475
717,600826,兰生股份,0.0,15.15,0.0,0.0,0.0,15.15,0.0,0.0,0.0,21.957,1.941,637273.06632,637273.06632
718,600825,新华传媒,0.0,5.58,0.0,0.0,0.0,5.58,0.0,0.0,0.0,129.767,2.219,583047.4203,583047.4203
719,600824,益民集团,0.0,4.27,0.0,0.0,0.0,4.27,0.0,0.0,0.0,32.105,2.053,450069.560171,450069.560171
720,600823,世茂股份,0.0,4.9,0.0,0.0,0.0,4.9,0.0,0.0,0.0,8.305,0.836,1838072.44789,1838072.44789
721,600822,上海物贸,0.0,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,165.143,9.973,573344.688584,457946.981648
722,600821,津劝业,0.0,6.33,0.0,0.0,0.0,6.33,0.0,0.0,0.0,316.5,5.5120000000000005,263497.786425,263497.786425
723,600820,隧道股份,0.0,7.3,0.0,0.0,0.0,7.3,0.0,0.0,0.0,12.586,1.175,2295190.14862,2295190.14862
724,600819,耀皮玻璃,0.0,4.87,0.0,0.0,0.0,4.87,0.0,0.0,0.0,97.4,1.5,455304.125603,363991.624629
725,600818,中路股份,0.0,17.4,0.0,0.0,0.0,17.4,0.0,0.0,0.0,174.0,8.935,559319.3634,414046.7634
726,600817,ST宏盛,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-900.0,14.93,144819.0738,140111.1666
727,600816,安信信托,0.0,9.28,0.0,0.0,0.0,9.28,0.0,0.0,0.0,11.529,2.84,5075359.988832,2781331.56848
728,600815,厦工股份,0.0,4.07,0.0,0.0,0.0,4.07,0.0,0.0,0.0,31.308,6.939,390300.785523,390300.785523
729,600814,杭州解百,0.0,7.23,0.0,0.0,0.0,7.23,0.0,0.0,0.0,28.92,2.174,516964.346034,516964.346034
730,600812,华北制药,0.0,4.9,0.0,0.0,0.0,4.9,0.0,0.0,0.0,408.333,1.499,799094.31721,799094.31721
731,600811,东方集团,0.0,4.41,0.0,0.0,0.0,4.41,0.0,0.0,0.0,21.304,0.8200000000000001,1638128.070684,1443601.733679
732,600810,神马股份,0.0,14.92,0.0,0.0,0.0,14.92,0.0,0.0,0.0,99.467,2.508,659881.76,659881.76
733,600809,山西汾酒,0.0,59.41,0.0,0.0,0.0,59.41,0.0,0.0,0.0,54.485,8.648,5144004.548306,5144004.548306
734,600808,马钢股份,0.0,3.8,0.0,0.0,0.0,3.8,0.0,0.0,0.0,7.087,1.156,2926258.85068,2267745.45068
735,600807,*ST天业,0.0,8.15,0.0,0.0,0.0,8.15,0.0,0.0,0.0,-31.346,4.563,720977.305765,641420.04816
736,600806,*ST昆机,0.0,6.44,0.0,0.0,0.0,6.44,0.0,0.0,0.0,-9.758,-35.738,342016.230332,251279.971404
737,600805,悦达投资,0.0,5.89,0.0,0.0,0.0,5.89,0.0,0.0,0.0,-17.848,0.8180000000000001,501176.856966,500812.191752
738,600804,鹏博士,0.0,15.88,0.0,0.0,0.0,15.88,0.0,0.0,0.0,28.873,3.138,2274740.920412,2274584.280092
739,600803,新奥股份,0.0,13.25,0.0,0.0,0.0,13.25,0.0,0.0,0.0,20.703,2.117,1628896.412475,1628896.412475
740,600802,福建水泥,0.0,8.22,0.0,0.0,0.0,8.22,0.0,0.0,0.0,-20.653,4.592,313900.153452,313900.153452
741,600801,华新水泥,0.0,14.48,0.0,0.0,0.0,14.48,0.0,0.0,0.0,10.417,1.7469999999999999,2168483.2786,1408572.8786
742,600800,天津磁卡,0.0,5.47,0.0,0.0,0.0,5.47,0.0,0.0,0.0,-54.7,73.423,334365.262709,334192.957709
743,600798,宁波海运,0.0,4.74,0.0,0.0,0.0,4.74,0.0,0.0,0.0,32.825,1.7109999999999999,488623.349352,488623.349352
744,600797,浙大网新,0.0,12.57,0.0,0.0,0.0,12.57,0.0,0.0,0.0,39.281,2.957,1327376.973822,1055758.885536
745,600796,钱江生化,0.0,6.11,0.0,0.0,0.0,6.11,0.0,0.0,0.0,43.643,2.941,184156.709984,184156.709984
746,600795,国电电力,0.0,2.93,0.0,0.0,0.0,2.93,0.0,0.0,0.0,27.905,1.152,5757566.568585,5757566.568585
747,600794,保税科技,0.0,4.45,0.0,0.0,0.0,4.45,0.0,0.0,0.0,-23.421,2.941,539407.709865,530250.499865
748,600793,宜宾纸业,0.0,20.9,0.0,0.0,0.0,20.9,0.0,0.0,0.0,23.801,14.931000000000001,220077.0,220077.0
749,600792,云煤能源,0.0,3.77,0.0,0.0,0.0,3.77,0.0,0.0,0.0,-75.4,1.276,373201.1972,373201.1972
750,600791,京能置业,0.0,5.68,0.0,0.0,0.0,5.68,0.0,0.0,0.0,51.636,1.591,257235.84,256914.179328
751,600790,轻纺城,0.0,5.81,0.0,0.0,0.0,5.81,0.0,0.0,0.0,16.139,1.199,608303.23512,608303.23512
752,600789,鲁抗医药,0.0,11.4,0.0,0.0,0.0,11.4,0.0,0.0,0.0,57.0,2.64,771893.76744,662996.0415
753,600787,中储股份,0.0,8.96,0.0,0.0,0.0,8.96,0.0,0.0,0.0,14.734,1.8639999999999999,1971021.725568,1666406.232064
754,600785,新华百货,0.0,22.99,0.0,0.0,0.0,22.99,0.0,0.0,0.0,48.915,2.488,518726.31272,518726.31272
755,600784,鲁银投资,0.0,5.46,0.0,0.0,0.0,5.46,0.0,0.0,0.0,-22.75,2.06,310225.103916,310225.103916
756,600783,鲁信创投,0.0,11.81,0.0,0.0,0.0,11.81,0.0,0.0,0.0,196.833,2.451,879088.326214,879088.326214
757,600782,新钢股份,0.0,5.75,0.0,0.0,0.0,5.75,0.0,0.0,0.0,5.275,1.29,1833515.5502,1602465.3219
758,600781,辅仁药业,0.0,20.08,0.0,0.0,0.0,20.08,0.0,0.0,0.0,21.362,2.633,1259332.284096,356606.470912
759,600780,通宝能源,0.0,4.19,0.0,0.0,0.0,4.19,0.0,0.0,0.0,58.683,0.98,480384.557137,480384.557137
760,600779,水井坊,0.0,49.34,0.0,0.0,0.0,49.34,0.0,0.0,0.0,71.851,13.892,2410484.473932,2410484.473932
761,600778,*ST友好,0.0,5.3,0.0,0.0,0.0,5.3,0.0,0.0,0.0,-3.398,2.194,165090.41656,164875.95736
762,600777,新潮能源,0.0,3.09,0.0,0.0,0.0,3.09,0.0,0.0,0.0,44.143,1.589,2101353.209925,734372.01414
763,600776,东方通信,0.0,6.58,0.0,0.0,0.0,6.58,0.0,0.0,0.0,69.926,2.717,826448.042112,629048.042112
764,600775,南京熊猫,0.0,7.52,0.0,0.0,0.0,7.52,0.0,0.0,0.0,64.0,2.027,687206.573808,505222.573808
765,600774,汉商集团,0.0,16.73,0.0,0.0,0.0,16.73,0.0,0.0,0.0,177.413,4.936,292064.620778,291819.757152
766,600773,西藏城投,0.0,9.96,0.0,0.0,0.0,9.96,0.0,0.0,0.0,90.545,2.525,816382.101024,726296.808348
767,600771,广誉远,0.0,54.98,0.0,0.0,0.0,54.98,0.0,0.0,0.0,82.06,9.878,1941405.949392,1475141.82466
768,600770,综艺股份,0.0,7.17,0.0,0.0,0.0,7.17,0.0,0.0,0.0,208.43,2.721,932100.0,932100.0
769,600769,祥龙电业,0.0,5.63,0.0,0.0,0.0,5.63,0.0,0.0,0.0,402.143,42.781,211112.1636,211112.1636
